72057594037931608,11:53:41.527,Left,0,0,0,1
72057594037931608,11:53:41.527,Right,0,0,0,1
72057594037931608,11:53:41.548,Left,-3.338209,-2.25356,1,1
72057594037931608,11:53:41.548,Right,3.369149,-1.797751,1,1
72057594037931608,11:53:41.585,Left,-3.350932,-2.250385,1,1
72057594037931608,11:53:41.585,Right,3.388205,-1.77062,1,1
72057594037931608,11:53:41.636,Left,-3.362139,-2.246212,1,1
72057594037931608,11:53:41.636,Right,3.426548,-1.751427,1,1
72057594037931608,11:53:41.670,Left,-3.387664,-2.241132,1,1
72057594037931608,11:53:41.670,Right,3.563683,-1.118347,1,1
72057594037931608,11:53:41.704,Left,-3.412504,-2.196594,1,1
72057594037931608,11:53:41.704,Right,3.555198,-1.468232,1,1
72057594037931608,11:53:41.754,Left,-3.436595,-2.201993,1,1
72057594037931608,11:53:41.754,Right,3.574919,-1.47753,1,1
72057594037931608,11:53:41.789,Left,-3.443358,-2.220161,1,1
72057594037931608,11:53:41.789,Right,3.598717,-1.453743,1,1
72057594037931608,11:53:41.822,Left,-3.443358,-2.220161,1,1
72057594037931608,11:53:41.822,Right,3.598717,-1.453743,1,1
72057594037931608,11:53:41.873,Left,-3.44277,-2.199985,1,1
72057594037931608,11:53:41.873,Right,3.60963,-1.450579,1,1
72057594037931608,11:53:41.907,Left,-3.443087,-2.184029,1,1
72057594037931608,11:53:41.907,Right,3.599084,-1.5642,1,1
72057594037931608,11:53:41.957,Left,-3.451379,-2.176013,1,1
72057594037931608,11:53:41.957,Right,3.603534,-1.567875,1,1
72057594037931608,11:53:41.991,Left,-3.551813,-1.679156,1,1
72057594037931608,11:53:41.991,Right,3.629733,-1.453891,1,1
72057594037931608,11:53:42.024,Left,-3.542952,-1.695058,1,1
72057594037931608,11:53:42.024,Right,3.634779,-1.454158,1,1
72057594037931608,11:53:42.079,Left,-3.539823,-1.671599,1,1
72057594037931608,11:53:42.079,Right,3.640817,-1.475502,1,1
72057594037931608,11:53:42.113,Left,-3.556735,-1.598502,1,1
72057594037931608,11:53:42.113,Right,3.644855,-1.481328,1,1
72057594037931608,11:53:42.146,Left,-3.552751,-1.60385,1,1
72057594037931608,11:53:42.146,Right,3.648118,-1.488915,1,1
72057594037931608,11:53:42.197,Left,-3.552751,-1.60385,1,1
72057594037931608,11:53:42.197,Right,3.648118,-1.488915,1,1
72057594037931608,11:53:42.231,Left,-3.540829,-1.6584,1,1
72057594037931608,11:53:42.231,Right,3.561668,-1.858475,1,1
72057594037931608,11:53:42.265,Left,-3.540829,-1.6584,1,1
72057594037931608,11:53:42.265,Right,3.561668,-1.858475,1,1
72057594037931608,11:53:42.315,Left,-3.532504,-1.679141,1,1
72057594037931608,11:53:42.315,Right,3.556818,-1.887487,1,1
72057594037931608,11:53:42.349,Left,-3.532504,-1.679141,1,1
72057594037931608,11:53:42.349,Right,3.556818,-1.887487,1,1
72057594037931608,11:53:42.382,Left,-3.523336,-1.669404,1,1
72057594037931608,11:53:42.382,Right,3.6244,-1.637489,1,1
72057594037931608,11:53:42.433,Left,-3.529487,-1.665794,1,1
72057594037931608,11:53:42.433,Right,3.584185,-1.787633,1,1
72057594037931608,11:53:42.470,Left,-3.517375,-1.654544,1,1
72057594037931608,11:53:42.470,Right,3.614287,-1.671057,1,1
72057594037931608,11:53:42.511,Left,-3.521803,-1.662457,1,1
72057594037931608,11:53:42.511,Right,3.709086,-1.357736,1,1
72057594037931608,11:53:42.545,Left,-3.51221,-1.67241,1,1
72057594037931608,11:53:42.545,Right,3.699937,-1.385962,1,1
72057594037931608,11:53:42.597,Left,-3.513085,-1.67431,1,1
72057594037931608,11:53:42.597,Right,3.702599,-1.369295,1,1
72057594037931608,11:53:42.630,Left,-3.520226,-1.677125,1,1
72057594037931608,11:53:42.630,Right,3.67607,-1.476616,1,1
72057594037931608,11:53:42.663,Left,-3.422242,-2.195188,1,1
72057594037931608,11:53:42.663,Right,3.661249,-1.505952,1,1
72057594037931608,11:53:42.713,Left,-3.424032,-2.203066,1,1
72057594037931608,11:53:42.713,Right,3.645986,-1.535182,1,1
72057594037931608,11:53:42.749,Left,-3.424032,-2.203066,1,1
72057594037931608,11:53:42.749,Right,3.645986,-1.535182,1,1
72057594037931608,11:53:42.783,Left,-3.426177,-2.194926,1,1
72057594037931608,11:53:42.783,Right,3.638539,-1.568118,1,1
72057594037931608,11:53:42.834,Left,-3.418485,-2.207792,1,1
72057594037931608,11:53:42.834,Right,3.571851,-1.816101,1,1
72057594037931608,11:53:42.868,Left,-3.402711,-2.243849,1,1
72057594037931608,11:53:42.868,Right,3.522566,-2.013321,1,1
72057594037931608,11:53:42.918,Left,-3.358576,-2.303632,1,1
72057594037931608,11:53:42.918,Right,3.48881,-2.220098,1,1
72057594037931608,11:53:42.952,Left,-3.325812,-2.370337,1,1
72057594037931608,11:53:42.952,Right,3.561662,-2.031656,1,1
72057594037931608,11:53:42.985,Left,-3.293199,-2.474577,1,1
72057594037931608,11:53:42.985,Right,3.568515,-2.104908,1,1
72057594037931608,11:53:43.042,Left,-3.247942,-2.634678,1,1
72057594037931608,11:53:43.042,Right,3.626671,-2.307405,1,1
72057594037931608,11:53:43.075,Left,-3.342039,-2.438267,1,1
72057594037931608,11:53:43.075,Right,3.586182,-2.728794,1,1
72057594037931608,11:53:43.109,Left,-3.265221,-2.724959,1,1
72057594037931608,11:53:43.109,Right,3.599739,-2.874377,1,1
72057594037931608,11:53:43.143,Left,-3.221371,-2.985126,1,1
72057594037931608,11:53:43.143,Right,3.549864,-3.267885,1,1
72057594037931608,11:53:43.196,Left,-3.058176,-3.576063,1,1
72057594037931608,11:53:43.196,Right,3.511713,-3.697203,1,1
72057594037931608,11:53:43.228,Left,-3.038284,-3.714489,1,1
72057594037931608,11:53:43.228,Right,3.506227,-3.956239,1,1
72057594037931608,11:53:43.262,Left,-3.038284,-3.714489,1,1
72057594037931608,11:53:43.262,Right,3.506227,-3.956239,1,1
72057594037931608,11:53:43.312,Left,-2.955411,-3.8555,1,1
72057594037931608,11:53:43.312,Right,3.319498,-4.300856,1,1
72057594037931608,11:53:43.352,Left,-2.704409,-4.228216,1,1
72057594037931608,11:53:43.352,Right,3.27285,-4.333758,1,1
72057594037931608,11:53:43.386,Left,-2.663086,-4.197611,1,1
72057594037931608,11:53:43.386,Right,3.176005,-4.469979,1,1
72057594037931608,11:53:43.443,Left,-2.685792,-4.160206,1,1
72057594037931608,11:53:43.443,Right,3.199743,-4.311892,1,1
72057594037931608,11:53:43.477,Left,-2.700793,-4.164073,1,1
72057594037931608,11:53:43.477,Right,3.248588,-4.407032,1,1
72057594037931608,11:53:43.510,Left,-3.511516,-5.408992,1,1
72057594037931608,11:53:43.510,Right,3.637801,-6.108816,1,1
72057594037931608,11:53:43.546,Left,-3.42134,-5.494486,1,1
72057594037931608,11:53:43.546,Right,3.656281,-6.160709,1,1
72057594037931608,11:53:43.596,Left,-3.42134,-5.494486,1,1
72057594037931608,11:53:43.596,Right,3.656281,-6.160709,1,1
72057594037931608,11:53:43.630,Left,-3.267668,-5.584035,1,1
72057594037931608,11:53:43.630,Right,3.719383,-6.324791,1,1
72057594037931608,11:53:43.666,Left,-3.252108,-5.607821,1,1
72057594037931608,11:53:43.666,Right,3.740333,-6.329264,1,1
72057594037931608,11:53:43.717,Left,-3.252108,-5.607821,1,1
72057594037931608,11:53:43.717,Right,3.740333,-6.329264,1,1
72057594037931608,11:53:43.750,Left,-3.256024,-5.611382,1,1
72057594037931608,11:53:43.750,Right,3.770673,-6.30935,1,1
72057594037931608,11:53:43.784,Left,-3.256024,-5.611382,1,1
72057594037931608,11:53:43.784,Right,3.770673,-6.30935,1,1
72057594037931608,11:53:43.835,Left,-3.259301,-5.615879,1,1
72057594037931608,11:53:43.835,Right,3.747474,-6.269717,1,1
72057594037931608,11:53:43.868,Left,-3.273277,-5.610894,1,1
72057594037931608,11:53:43.868,Right,3.750086,-6.242389,1,1
72057594037931608,11:53:43.918,Left,-3.276703,-5.608796,1,1
72057594037931608,11:53:43.918,Right,3.754123,-6.220767,1,1
72057594037931608,11:53:43.953,Left,-3.29045,-5.574825,1,1
72057594037931608,11:53:43.953,Right,3.771636,-6.189374,1,1
72057594037931608,11:53:43.986,Left,-3.300324,-5.552364,1,1
72057594037931608,11:53:43.986,Right,3.779049,-6.169754,1,1
